OrderDate,Quantity,SalesAmount,Profit,Region,Category,CustomerID
2024-03-29,13,220.93,-24.05,West,Furniture,CUST_467
2024-03-29,2,105.56,-17.24,East,Food,CUST_21
2024-03-29,14,232.4,137.21,South,Electronics,CUST_472
2024-03-29,9,282.95,50.72,North,Clothing,CUST_270
2024-03-29,13,150.85,94.78,North,Electronics,CUST_19
2024-03-30,1,436.54,72.56,West,Clothing,CUST_336
2024-03-30,1,459.22,181.7,South,Clothing,CUST_335
2024-03-30,11,285.36,98.3,South,Food,CUST_423
2024-03-30,2,122.34,48.74,West,Furniture,CUST_29
2024-03-30,4,130.32,11.25,North,Furniture,CUST_53
2024-03-30,2,475.6,173.09,East,Electronics,CUST_138
2024-03-30,9,127.83,4.4,South,Clothing,CUST_386
2024-03-31,6,413.28,42.1,East,Electronics,CUST_479
2024-03-31,11,441.69,95.47,West,Electronics,CUST_388
2024-03-31,7,55.07,-2.47,East,Electronics,CUST_236
2024-03-31,10,190.81,177.42,South,Electronics,CUST_12
2024-03-31,8,340.63,-19.47,East,Food,CUST_94
2024-03-31,8,390.35,-5.1,North,Clothing,CUST_293
2024-03-31,13,436.47,-7.86,North,Food,CUST_449
2024-04-01,4,283.96,66.14,West,Clothing,CUST_412
2024-04-01,10,431.09,12.74,North,Furniture,CUST_329
2024-04-01,6,169.99,-31.88,South,Furniture,CUST_284
2024-04-01,4,328.91,2.81,North,Clothing,CUST_320
2024-04-01,8,172.33,172.97,North,Furniture,CUST_48
2024-04-01,2,388.85,62.67,North,Electronics,CUST_63
2024-04-01,9,252.03,88.3,East,Food,CUST_210
2024-04-01,8,219.81,-25.0,South,Clothing,CUST_289
2024-04-01,14,222.72,-6.37,East,Furniture,CUST_224
2024-04-02,13,146.03,-24.29,West,Food,CUST_452
2024-04-02,11,316.07,186.97,South,Electronics,CUST_210
2024-04-02,11,461.73,172.08,West,Furniture,CUST_47
2024-04-02,7,425.37,42.48,West,Furniture,CUST_314
2024-04-02,1,421.27,-49.56,East,Clothing,CUST_332
2024-04-03,3,76.18,158.74,North,Food,CUST_480
2024-04-03,6,339.99,-45.08,West,Electronics,CUST_28
2024-04-03,14,433.09,96.17,South,Food,CUST_14
2024-04-04,12,287.79,-14.67,East,Food,CUST_60
2024-04-04,13,337.74,-39.75,West,Furniture,CUST_270
2024-04-04,5,155.55,107.26,South,Furniture,CUST_161
2024-04-04,9,384.34,40.42,West,Clothing,CUST_489
2024-04-04,10,162.32,-4.32,South,Food,CUST_217
2024-04-04,6,276.75,73.13,East,Electronics,CUST_360
2024-04-04,10,261.72,79.8,North,Clothing,CUST_168
2024-04-04,14,318.71,103.39,East,Furniture,CUST_370
2024-04-04,7,157.12,190.75,West,Furniture,CUST_385
2024-04-05,7,187.93,100.56,West,Furniture,CUST_394
2024-04-05,13,349.03,143.87,West,Electronics,CUST_101
2024-04-05,12,67.46,105.12,North,Furniture,CUST_133
2024-04-05,8,128.33,-34.41,North,Clothing,CUST_227
2024-04-05,8,229.9,-2.29,East,Food,CUST_11
2024-04-06,2,265.77,161.45,North,Electronics,CUST_40
2024-04-06,1,68.42,154.49,East,Clothing,CUST_333
2024-04-06,1,324.21,170.94,North,Clothing,CUST_87
2024-04-06,3,150.84,183.2,North,Electronics,CUST_217
2024-04-06,14,195.38,26.02,North,Furniture,CUST_385
2024-04-07,4,108.97,-1.97,West,Clothing,CUST_344
2024-04-07,14,360.81,193.07,West,Electronics,CUST_250
2024-04-07,7,241.05,35.51,South,Electronics,CUST_89
2024-04-07,4,28.95,87.45,South,Clothing,CUST_277
2024-04-07,8,172.2,-4.67,East,Electronics,CUST_199
2024-04-07,11,220.82,3.52,West,Electronics,CUST_70
2024-04-08,5,188.6,-26.12,East,Furniture,CUST_473
2024-04-08,1,102.71,6.94,North,Food,CUST_369
2024-04-09,13,477.99,168.0,South,Clothing,CUST_303
2024-04-09,11,97.65,136.29,North,Electronics,CUST_268
2024-04-09,9,75.34,46.62,West,Furniture,CUST_203
2024-04-10,4,226.64,-3.51,East,Electronics,CUST_322
2024-04-10,10,67.3,108.99,West,Furniture,CUST_424
2024-04-10,14,289.75,58.19,East,Electronics,CUST_150
2024-04-10,2,396.46,198.43,West,Clothing,CUST_257
2024-04-10,13,475.51,157.57,South,Food,CUST_87
2024-04-10,8,38.78,47.7,North,Electronics,CUST_213
2024-04-10,6,240.13,29.71,West,Furniture,CUST_192
2024-04-10,11,141.23,120.11,North,Food,CUST_282
2024-04-11,4,101.6,-19.43,East,Electronics,CUST_30
2024-04-11,7,97.89,-30.67,South,Food,CUST_439
2024-04-11,6,88.84,-18.31,East,Food,CUST_471
2024-04-12,7,218.95,49.58,South,Electronics,CUST_433
2024-04-12,7,101.25,149.26,South,Electronics,CUST_417
2024-04-12,10,412.05,196.38,South,Clothing,CUST_58
2024-04-12,8,489.72,114.93,West,Clothing,CUST_287
2024-04-12,9,235.66,-24.49,East,Electronics,CUST_47
2024-04-12,6,439.16,82.22,West,Electronics,CUST_165
2024-04-12,8,325.22,116.94,West,Electronics,CUST_299
2024-04-12,3,443.14,169.23,East,Food,CUST_462
2024-04-13,5,24.16,151.37,North,Electronics,CUST_288
2024-04-13,11,394.49,137.35,South,Clothing,CUST_493
2024-04-13,7,487.84,126.84,South,Electronics,CUST_257
2024-04-14,9,288.68,-35.43,East,Electronics,CUST_148
2024-04-14,11,237.33,42.84,South,Furniture,CUST_258
2024-04-15,4,294.69,-37.63,West,Food,CUST_171
2024-04-15,1,467.08,51.34,North,Clothing,CUST_443
2024-04-15,5,376.59,145.25,South,Furniture,CUST_153
2024-04-15,13,226.27,27.3,North,Food,CUST_235
2024-04-15,2,161.08,68.8,West,Clothing,CUST_106
2024-04-15,14,230.21,-19.6,East,Food,CUST_40
2024-04-16,2,387.15,122.94,East,Food,CUST_9
2024-04-16,11,263.54,-1.87,North,Clothing,CUST_418
2024-04-16,3,382.61,188.19,East,Food,CUST_461
2024-04-16,1,290.19,90.52,North,Food,CUST_104
2024-04-16,12,118.43,137.46,East,Furniture,CUST_60
2024-04-16,12,258.84,98.56,South,Clothing,CUST_313
2024-04-16,13,96.2,75.54,South,Furniture,CUST_166
2024-04-17,2,342.9,189.15,North,Clothing,CUST_256
2024-04-17,12,143.25,40.66,North,Furniture,CUST_470
2024-04-17,14,74.98,21.86,East,Electronics,CUST_135
2024-04-17,1,183.51,46.18,East,Electronics,CUST_496
2024-04-17,8,254.11,12.55,South,Furniture,CUST_298
2024-04-17,13,77.06,-15.06,West,Furniture,CUST_77
2024-04-18,11,73.03,176.1,East,Clothing,CUST_138
2024-04-18,13,423.94,149.01,West,Clothing,CUST_167
2024-04-19,12,409.61,0.06,West,Electronics,CUST_214
2024-04-19,3,87.44,154.99,South,Furniture,CUST_163
2024-04-19,8,293.66,-8.71,East,Furniture,CUST_294
2024-04-19,14,208.38,186.99,North,Furniture,CUST_156
2024-04-19,1,448.89,56.17,West,Food,CUST_28
2024-04-19,2,370.52,36.83,West,Furniture,CUST_355
2024-04-20,7,296.38,160.61,West,Clothing,CUST_33
2024-04-20,11,96.97,-15.58,West,Clothing,CUST_273
2024-04-20,11,156.35,73.42,North,Clothing,CUST_145
2024-04-20,3,111.81,131.44,West,Electronics,CUST_274
2024-04-20,3,282.1,125.9,West,Furniture,CUST_168
2024-04-20,6,147.05,75.04,East,Electronics,CUST_331
2024-04-21,14,184.98,-4.7,West,Clothing,CUST_259
2024-04-21,6,264.55,23.28,East,Food,CUST_189
2024-04-21,10,197.57,16.17,East,Electronics,CUST_79
2024-04-21,3,123.31,38.23,West,Clothing,CUST_194
2024-04-22,3,411.9,89.55,West,Clothing,CUST_8
2024-04-22,3,156.78,-17.59,South,Electronics,CUST_378
2024-04-22,11,63.25,29.68,North,Electronics,CUST_208
2024-04-22,13,454.09,135.32,North,Food,CUST_402
2024-04-23,13,58.5,138.37,North,Electronics,CUST_80
2024-04-23,8,166.91,114.26,South,Clothing,CUST_195
2024-04-23,5,470.77,94.72,South,Clothing,CUST_322
2024-04-23,12,334.22,117.85,South,Food,CUST_22
2024-04-23,3,193.46,166.49,South,Furniture,CUST_38
2024-04-23,4,150.88,55.34,East,Clothing,CUST_68
2024-04-23,5,57.83,52.34,West,Food,CUST_483
2024-04-24,11,441.27,162.17,West,Furniture,CUST_313
2024-04-24,5,498.64,143.24,South,Clothing,CUST_247
2024-04-24,12,193.9,112.98,East,Furniture,CUST_344
2024-04-24,7,183.15,-25.6,East,Clothing,CUST_290
2024-04-24,3,155.81,124.38,East,Food,CUST_414
2024-04-24,10,478.32,167.64,West,Furniture,CUST_449
2024-04-24,8,135.66,51.64,East,Food,CUST_338
2024-04-25,8,156.73,45.09,East,Furniture,CUST_305
2024-04-25,3,365.14,116.34,North,Electronics,CUST_466
2024-04-25,2,366.18,-23.64,East,Electronics,CUST_369
2024-04-25,4,396.11,105.18,East,Furniture,CUST_171
2024-04-26,13,388.4,171.03,North,Furniture,CUST_243
2024-04-26,8,229.57,132.67,West,Food,CUST_406
2024-04-26,9,297.02,-11.51,East,Electronics,CUST_230
2024-04-26,11,403.56,-2.0,South,Electronics,CUST_35
2024-04-27,7,24.24,-12.5,West,Food,CUST_254
2024-04-27,1,22.85,58.12,South,Furniture,CUST_119
2024-04-27,11,141.17,119.06,North,Furniture,CUST_377
2024-04-27,4,496.28,44.67,East,Electronics,CUST_366
2024-04-27,13,265.31,57.95,West,Clothing,CUST_110
2024-04-27,4,397.22,118.79,North,Furniture,CUST_65
2024-04-27,13,414.11,198.76,East,Electronics,CUST_454
2024-04-27,4,108.41,136.0,North,Clothing,CUST_456
2024-04-28,13,249.09,1.51,North,Electronics,CUST_52
2024-04-28,7,399.54,179.59,East,Furniture,CUST_385
2024-04-28,6,408.6,-39.23,North,Furniture,CUST_372
2024-04-28,6,440.1,26.86,West,Clothing,CUST_396
2024-04-28,3,370.36,127.51,East,Food,CUST_151
2024-04-28,3,359.41,74.41,North,Furniture,CUST_306
2024-04-28,3,324.41,174.37,North,Furniture,CUST_284
2024-04-28,11,191.98,2.87,North,Clothing,CUST_298
2024-04-29,10,102.43,164.98,North,Food,CUST_174
2024-04-29,1,217.19,176.91,South,Clothing,CUST_494
2024-04-29,2,342.08,84.11,East,Clothing,CUST_174
2024-04-29,11,141.23,68.05,North,Food,CUST_251
2024-04-29,14,160.77,32.27,South,Furniture,CUST_172
2024-04-29,12,398.94,36.93,East,Electronics,CUST_318
2024-04-30,4,489.16,173.59,East,Electronics,CUST_427
2024-04-30,8,445.72,-32.2,East,Food,CUST_129
2024-04-30,6,358.63,64.6,East,Food,CUST_273
2024-04-30,8,158.3,107.06,North,Furniture,CUST_62
2024-05-01,1,411.9,162.15,North,Electronics,CUST_344
2024-05-01,10,211.44,116.45,East,Clothing,CUST_372
2024-05-01,2,122.67,145.02,North,Electronics,CUST_478
2024-05-01,8,22.7,-13.58,East,Clothing,CUST_433
2024-05-01,1,444.67,51.15,South,Electronics,CUST_469
2024-05-02,13,80.56,165.95,South,Electronics,CUST_38
2024-05-02,10,378.64,30.71,North,Electronics,CUST_190
2024-05-02,14,249.77,143.23,West,Furniture,CUST_54
2024-05-02,1,413.18,-40.33,East,Food,CUST_314
2024-05-02,10,209.83,184.56,West,Electronics,CUST_84
2024-05-02,1,423.47,-15.12,East,Food,CUST_165
2024-05-03,3,103.86,32.59,East,Food,CUST_265
2024-05-03,1,51.82,30.05,South,Electronics,CUST_290
2024-05-03,1,381.02,-5.12,South,Food,CUST_436
2024-05-03,4,411.59,92.06,North,Clothing,CUST_476
2024-05-03,4,156.41,53.12,North,Clothing,CUST_346
2024-05-04,13,95.06,139.26,West,Food,CUST_143
2024-05-04,14,387.02,29.15,West,Electronics,CUST_332
2024-05-04,4,457.7,168.25,East,Clothing,CUST_148
2024-05-04,13,173.17,45.84,North,Clothing,CUST_352
2024-05-04,11,312.75,59.76,South,Clothing,CUST_402
2024-05-05,8,244.02,-10.56,North,Furniture,CUST_415
2024-05-05,2,357.89,51.51,South,Electronics,CUST_244
2024-05-05,5,450.68,113.39,North,Electronics,CUST_406
2024-05-05,13,144.34,194.51,South,Electronics,CUST_360
2024-05-05,5,98.79,29.76,West,Food,CUST_471
2024-05-05,11,363.31,49.47,South,Electronics,CUST_443
2024-05-06,14,342.81,172.44,North,Food,CUST_19
2024-05-06,1,188.0,78.4,East,Furniture,CUST_34
2024-05-06,11,316.96,62.78,East,Clothing,CUST_161
2024-05-06,12,20.09,157.33,East,Electronics,CUST_157
2024-05-07,10,20.63,180.96,South,Food,CUST_109
2024-05-07,1,315.65,-46.35,West,Electronics,CUST_34
2024-05-07,5,349.89,191.36,West,Furniture,CUST_201
2024-05-07,13,97.77,7.08,South,Electronics,CUST_344
2024-05-07,11,194.41,198.64,West,Food,CUST_453
2024-05-07,8,250.15,3.58,South,Electronics,CUST_56
2024-05-08,11,75.1,-14.66,West,Food,CUST_109
2024-05-08,6,95.9,115.22,West,Food,CUST_94
2024-05-08,6,342.3,-29.32,South,Electronics,CUST_489
2024-05-08,14,400.02,174.69,West,Food,CUST_152
2024-05-08,14,219.74,97.83,West,Clothing,CUST_278
2024-05-09,1,207.4,101.97,East,Electronics,CUST_230
2024-05-09,4,454.08,58.67,East,Clothing,CUST_268
2024-05-09,4,157.37,90.89,East,Food,CUST_342
2024-05-09,5,374.47,78.07,East,Furniture,CUST_493
2024-05-10,9,161.89,100.38,West,Food,CUST_499
2024-05-10,14,258.27,194.85,North,Furniture,CUST_338
2024-05-10,10,496.71,146.21,West,Clothing,CUST_0
2024-05-11,14,433.77,-32.9,North,Electronics,CUST_415
2024-05-11,8,386.24,48.98,West,Furniture,CUST_484
2024-05-11,5,368.77,110.82,East,Electronics,CUST_247
2024-05-11,11,280.7,120.42,South,Furniture,CUST_461
2024-05-11,3,424.17,22.94,West,Food,CUST_425
2024-05-11,10,72.7,-20.86,West,Electronics,CUST_315
2024-05-11,7,401.47,178.19,South,Electronics,CUST_76
2024-05-12,9,77.55,132.34,North,Food,CUST_401
2024-05-12,9,112.34,-32.3,North,Food,CUST_56
2024-05-12,1,433.67,187.53,North,Clothing,CUST_399
2024-05-12,11,260.97,39.14,South,Electronics,CUST_434
2024-05-13,8,201.57,-9.98,East,Food,CUST_113
2024-05-13,1,416.36,11.61,South,Clothing,CUST_139
2024-05-13,3,208.13,76.62,North,Electronics,CUST_173
2024-05-13,1,482.22,78.8,North,Electronics,CUST_127
2024-05-14,9,475.19,163.23,North,Clothing,CUST_461
2024-05-14,2,247.0,5.65,East,Clothing,CUST_2
2024-05-14,1,167.36,111.28,South,Clothing,CUST_310
2024-05-14,7,140.28,-24.4,South,Clothing,CUST_313
2024-05-14,13,459.66,67.39,West,Food,CUST_408
2024-05-15,5,187.6,-0.85,West,Furniture,CUST_439
2024-05-15,10,288.7,138.25,East,Furniture,CUST_324
2024-05-15,8,429.71,58.08,North,Electronics,CUST_315
2024-05-15,8,277.1,191.39,North,Food,CUST_109
2024-05-15,13,44.02,48.71,East,Food,CUST_57
2024-05-15,2,80.54,-29.92,North,Furniture,CUST_10
2024-05-15,7,236.44,111.46,East,Electronics,CUST_241
2024-05-16,5,69.07,51.51,North,Food,CUST_313
2024-05-16,14,144.08,8.4,East,Electronics,CUST_411
2024-05-16,6,155.99,126.57,South,Furniture,CUST_450
2024-05-16,4,482.91,92.99,East,Clothing,CUST_76
2024-05-16,2,58.23,194.77,North,Clothing,CUST_450
2024-05-17,4,48.63,31.7,North,Clothing,CUST_221
2024-05-17,13,194.98,118.42,West,Furniture,CUST_332
2024-05-17,10,151.99,107.39,West,Clothing,CUST_71
2024-05-17,12,435.29,-5.05,West,Furniture,CUST_242
2024-05-17,10,88.51,76.48,East,Electronics,CUST_80
2024-05-17,3,356.59,-10.79,North,Furniture,CUST_218
2024-05-18,6,170.44,46.67,South,Food,CUST_74
2024-05-18,3,170.74,123.94,West,Furniture,CUST_11
2024-05-18,13,432.41,101.42,East,Electronics,CUST_303
2024-05-18,1,447.18,167.96,West,Electronics,CUST_101
2024-05-19,11,447.81,119.15,West,Electronics,CUST_298
2024-05-19,11,444.85,107.78,North,Electronics,CUST_15
2024-05-19,2,491.88,175.16,South,Furniture,CUST_445
2024-05-19,3,277.76,-42.57,West,Clothing,CUST_359
2024-05-20,10,141.16,32.36,East,Furniture,CUST_312
2024-05-20,7,243.5,-11.8,North,Electronics,CUST_419
2024-05-20,7,265.05,159.35,East,Clothing,CUST_339
2024-05-20,10,266.35,51.75,East,Clothing,CUST_370
2024-05-20,6,288.12,176.96,North,Food,CUST_365
2024-05-20,13,56.08,20.5,West,Electronics,CUST_364
2024-05-20,9,385.41,173.85,West,Furniture,CUST_107
2024-05-20,1,318.86,108.08,East,Electronics,CUST_49
2024-05-20,11,42.1,-48.35,East,Furniture,CUST_295
2024-05-21,13,415.32,153.64,South,Food,CUST_278
2024-05-21,7,222.98,-6.55,East,Food,CUST_1
2024-05-21,12,37.08,61.51,East,Furniture,CUST_178
2024-05-21,10,248.04,194.23,North,Food,CUST_330
2024-05-21,8,353.23,115.28,West,Food,CUST_475
2024-05-21,12,473.98,-18.68,East,Clothing,CUST_7
2024-05-22,11,393.95,51.89,North,Food,CUST_416
2024-05-22,12,367.52,27.49,West,Clothing,CUST_88
2024-05-22,8,151.7,81.18,North,Clothing,CUST_283
2024-05-22,10,71.91,48.74,North,Furniture,CUST_253
2024-05-22,2,216.74,66.58,East,Food,CUST_299
2024-05-22,4,452.32,85.6,West,Food,CUST_412
2024-05-22,11,421.32,92.68,West,Electronics,CUST_268
2024-05-23,3,487.46,-43.16,East,Clothing,CUST_18
2024-05-23,2,422.3,166.47,North,Clothing,CUST_491
2024-05-23,11,259.65,46.94,East,Furniture,CUST_341
2024-05-23,8,457.58,19.3,East,Clothing,CUST_397
2024-05-23,4,95.65,82.66,East,Clothing,CUST_30
2024-05-24,1,159.07,14.08,West,Electronics,CUST_148
2024-05-24,10,169.61,116.73,East,Electronics,CUST_494
2024-05-24,11,30.8,130.21,North,Clothing,CUST_328
2024-05-25,1,283.69,97.54,West,Clothing,CUST_191
2024-05-25,3,287.08,177.43,North,Furniture,CUST_120
2024-05-25,13,319.25,22.67,East,Clothing,CUST_135
2024-05-25,1,492.44,164.57,East,Electronics,CUST_382
2024-05-25,2,278.27,78.3,South,Electronics,CUST_462
2024-05-26,10,341.52,-46.41,East,Clothing,CUST_450
2024-05-26,6,385.13,-3.29,South,Clothing,CUST_203
2024-05-26,9,471.65,-10.58,West,Furniture,CUST_256
2024-05-26,4,160.37,183.63,West,Electronics,CUST_30
2024-05-26,14,490.94,81.32,South,Clothing,CUST_309
2024-05-26,14,193.22,-43.82,East,Clothing,CUST_54
2024-05-26,14,467.55,164.54,South,Food,CUST_305
2024-05-27,5,214.01,-24.32,South,Electronics,CUST_484
2024-05-27,5,91.29,38.68,East,Electronics,CUST_208
2024-05-27,6,200.24,-42.16,South,Electronics,CUST_475
2024-05-28,3,336.71,43.9,East,Furniture,CUST_283
2024-05-28,4,337.61,122.7,West,Electronics,CUST_233
2024-05-28,2,350.84,0.19,North,Food,CUST_65
2024-05-29,8,78.94,-28.09,North,Food,CUST_103
2024-05-30,14,137.23,-4.93,East,Furniture,CUST_225
2024-05-30,1,64.43,-8.99,North,Furniture,CUST_161
2024-05-30,11,176.63,-19.21,North,Electronics,CUST_400
2024-05-30,13,325.95,124.09,West,Furniture,CUST_63
2024-05-30,4,182.5,-47.12,West,Food,CUST_93
2024-05-30,10,436.39,139.95,East,Food,CUST_187
2024-05-30,13,141.06,146.18,South,Electronics,CUST_457
2024-05-30,6,385.31,146.16,West,Electronics,CUST_247
2024-05-30,13,295.5,102.08,South,Furniture,CUST_224
2024-05-30,1,219.7,41.63,South,Food,CUST_368
2024-05-30,13,240.96,-47.13,West,Furniture,CUST_54
2024-05-30,13,99.13,65.18,West,Food,CUST_328
2024-05-31,10,332.76,42.59,South,Furniture,CUST_21
2024-05-31,8,226.5,50.92,North,Food,CUST_396
2024-05-31,1,27.49,-41.09,East,Furniture,CUST_127
2024-06-01,13,253.49,195.11,South,Electronics,CUST_328
2024-06-01,14,293.71,-4.15,South,Food,CUST_449
2024-06-01,7,365.45,12.58,West,Food,CUST_85
2024-06-01,2,495.32,117.02,North,Furniture,CUST_310
2024-06-01,4,136.54,187.42,South,Food,CUST_134
2024-06-01,1,287.22,193.2,South,Food,CUST_154
2024-06-01,4,300.04,119.62,North,Food,CUST_23
2024-06-01,10,329.79,100.51,West,Electronics,CUST_170
2024-06-01,10,336.14,37.77,South,Furniture,CUST_396
2024-06-02,8,401.82,-42.21,North,Electronics,CUST_173
2024-06-02,8,433.42,172.58,West,Clothing,CUST_211
2024-06-02,3,265.51,192.48,North,Food,CUST_311
2024-06-02,2,168.25,189.74,West,Electronics,CUST_160
2024-06-02,6,182.71,-2.33,South,Electronics,CUST_481
2024-06-02,7,90.73,-14.5,North,Electronics,CUST_339
2024-06-02,10,398.21,166.86,West,Clothing,CUST_295
2024-06-03,3,340.48,95.54,North,Electronics,CUST_219
2024-06-03,14,363.47,179.75,South,Furniture,CUST_159
2024-06-03,9,250.72,-15.75,East,Electronics,CUST_429
2024-06-04,11,94.82,84.89,West,Electronics,CUST_265
2024-06-04,9,463.79,-24.89,East,Clothing,CUST_343
2024-06-04,4,260.16,84.58,North,Electronics,CUST_490
2024-06-04,10,298.24,30.06,South,Furniture,CUST_446
2024-06-04,2,468.34,-11.44,West,Food,CUST_490
2024-06-05,7,246.23,29.44,North,Electronics,CUST_76
2024-06-05,12,251.48,67.15,North,Electronics,CUST_192
2024-06-05,6,458.93,32.57,East,Electronics,CUST_376
2024-06-05,7,200.91,-38.51,East,Food,CUST_359
2024-06-05,13,109.93,-7.74,North,Furniture,CUST_292
2024-06-05,1,481.15,48.89,North,Furniture,CUST_84
2024-06-05,14,84.7,-30.85,North,Electronics,CUST_140
2024-06-05,5,270.57,58.44,West,Electronics,CUST_309
2024-06-06,9,220.55,124.54,South,Food,CUST_174
2024-06-06,9,300.8,123.62,West,Furniture,CUST_473
2024-06-06,10,106.79,121.45,West,Food,CUST_349
2024-06-06,2,334.93,11.56,West,Food,CUST_349
2024-06-06,8,302.78,69.88,North,Furniture,CUST_156
2024-06-07,2,127.75,31.11,East,Electronics,CUST_262
2024-06-07,9,42.75,119.96,North,Electronics,CUST_481
2024-06-07,14,77.87,-24.92,West,Food,CUST_148
2024-06-07,9,111.35,-16.38,West,Food,CUST_169
2024-06-07,11,74.19,197.79,West,Furniture,CUST_295
2024-06-07,9,437.79,-20.03,East,Electronics,CUST_355
2024-06-07,11,220.39,194.76,South,Food,CUST_140
2024-06-07,3,211.34,94.58,West,Furniture,CUST_437
2024-06-07,11,258.14,14.27,East,Food,CUST_490
2024-06-08,12,347.0,43.64,East,Furniture,CUST_113
2024-06-08,5,226.84,95.08,South,Furniture,CUST_491
2024-06-09,13,78.45,102.71,North,Furniture,CUST_241
2024-06-09,3,209.71,133.32,North,Electronics,CUST_91
2024-06-09,13,85.26,83.4,South,Clothing,CUST_428
2024-06-09,3,69.73,177.02,East,Clothing,CUST_24
2024-06-09,14,36.74,183.94,North,Furniture,CUST_471
2024-06-09,10,133.59,-43.1,East,Electronics,CUST_198
2024-06-09,14,130.66,-1.37,North,Electronics,CUST_150
2024-06-09,10,63.85,104.79,South,Electronics,CUST_138
2024-06-09,5,184.9,175.63,West,Electronics,CUST_98
2024-06-09,10,96.95,52.68,West,Electronics,CUST_434
2024-06-10,1,478.23,107.37,South,Furniture,CUST_224
2024-06-10,7,76.45,-7.53,West,Food,CUST_460
2024-06-10,9,324.36,59.05,North,Clothing,CUST_300
2024-06-10,1,378.03,46.53,East,Food,CUST_112
2024-06-10,11,76.92,119.65,East,Electronics,CUST_415
2024-06-10,5,459.88,19.74,East,Food,CUST_27
2024-06-10,14,62.45,103.03,East,Food,CUST_458
2024-06-11,7,63.88,193.48,North,Furniture,CUST_26
2024-06-11,1,165.62,57.35,East,Clothing,CUST_319
2024-06-11,9,50.88,-21.34,West,Food,CUST_86
2024-06-11,3,376.88,179.9,North,Electronics,CUST_298
2024-06-11,13,62.05,116.42,North,Food,CUST_260
2024-06-11,4,21.3,165.64,North,Food,CUST_180
2024-06-11,12,497.86,4.54,West,Electronics,CUST_99
2024-06-12,12,69.04,27.51,North,Food,CUST_348
2024-06-12,9,23.91,48.63,North,Clothing,CUST_113
2024-06-12,7,181.3,101.38,West,Furniture,CUST_378
2024-06-12,3,45.27,68.24,North,Electronics,CUST_248
2024-06-12,11,364.63,-38.75,East,Furniture,CUST_193
2024-06-13,5,365.43,-3.67,North,Electronics,CUST_479
2024-06-13,4,422.76,53.37,East,Clothing,CUST_27
2024-06-13,13,115.85,-8.45,West,Furniture,CUST_394
2024-06-13,6,259.39,-29.82,South,Furniture,CUST_171
2024-06-13,10,297.11,135.85,East,Food,CUST_329
2024-06-13,2,409.75,-22.18,South,Electronics,CUST_474
2024-06-13,10,435.09,47.68,East,Electronics,CUST_386
2024-06-13,12,67.76,162.88,West,Clothing,CUST_105
2024-06-14,1,457.39,-11.93,North,Food,CUST_311
2024-06-14,13,305.09,158.1,South,Food,CUST_370
2024-06-14,10,269.7,20.43,East,Electronics,CUST_157
2024-06-15,13,426.02,115.5,North,Food,CUST_35
2024-06-15,4,303.85,-12.1,South,Furniture,CUST_52
2024-06-15,9,201.75,-18.53,East,Electronics,CUST_334
2024-06-15,13,469.27,-15.77,West,Electronics,CUST_434
2024-06-15,13,179.88,48.72,East,Electronics,CUST_189
2024-06-15,8,450.01,-47.71,North,Food,CUST_58
2024-06-16,6,473.23,113.43,East,Clothing,CUST_254
2024-06-16,12,477.48,113.35,South,Furniture,CUST_306
2024-06-16,2,85.06,33.0,West,Electronics,CUST_430
2024-06-16,13,391.19,153.82,North,Furniture,CUST_11
2024-06-16,6,67.07,172.88,East,Food,CUST_42
2024-06-17,2,96.85,107.89,West,Clothing,CUST_471
2024-06-17,3,160.42,137.91,South,Electronics,CUST_212
2024-06-17,9,66.9,-13.74,East,Clothing,CUST_33
2024-06-17,5,424.87,-32.63,North,Electronics,CUST_324
2024-06-17,2,149.02,74.89,North,Electronics,CUST_292
2024-06-17,7,471.11,187.94,West,Electronics,CUST_262
2024-06-17,4,52.21,32.0,North,Furniture,CUST_379
2024-06-17,4,126.92,126.42,West,Electronics,CUST_367
2024-06-17,4,257.48,80.84,East,Furniture,CUST_97
2024-06-18,6,107.8,13.07,East,Food,CUST_66
2024-06-18,8,426.75,-30.32,South,Electronics,CUST_121
2024-06-18,5,392.49,-10.32,South,Clothing,CUST_443
2024-06-18,11,406.41,-47.37,North,Clothing,CUST_106
2024-06-18,1,71.98,51.79,West,Electronics,CUST_123
2024-06-18,12,74.96,141.94,East,Clothing,CUST_391
2024-06-18,10,254.41,78.17,South,Food,CUST_460
2024-06-19,4,217.55,1.13,East,Clothing,CUST_356
2024-06-19,14,425.56,13.59,South,Food,CUST_148
2024-06-20,1,312.67,176.35,West,Clothing,CUST_95
2024-06-20,11,359.58,86.98,North,Clothing,CUST_256
2024-06-20,9,289.14,-27.13,North,Food,CUST_91
2024-06-20,11,311.29,177.77,North,Clothing,CUST_294
2024-06-20,10,191.74,97.01,North,Food,CUST_249
2024-06-20,14,358.57,122.06,East,Furniture,CUST_139
2024-06-20,11,119.04,129.85,North,Food,CUST_472
2024-06-20,13,127.03,18.2,West,Food,CUST_168
2024-06-21,4,406.23,174.15,East,Clothing,CUST_278
2024-06-21,7,86.45,129.12,East,Electronics,CUST_72
2024-06-21,13,337.28,27.56,South,Food,CUST_153
2024-06-21,7,147.27,24.02,North,Electronics,CUST_138
2024-06-21,13,414.24,137.88,South,Clothing,CUST_191
2024-06-21,4,441.82,109.92,North,Furniture,CUST_81
